Date/Time,Homescreen; Z; PS1000-4; Chamber Temp #1(°C),Homescreen; Z; PS1000-4; Chamber Temp #2(°C),Homescreen; Z; PS1000-4; Control Temperature(°C),Homescreen; Z; PS1000-4; Chamber Humidity #1(%Rh),Homescreen; Z; PS1000-4; Chamber Humidity #2(%Rh),Homescreen; Z; PS1000-4; Control Humidity(%Rh),Homescreen; Z; PS1000-4; IO[A]; LED 1 Temperature(°C),Homescreen; Z; PS1000-4; IO[A]; LED 2 Temperature(°C),Homescreen; Z; PS1000-4; IO[A]; LED 3 Temperature(°C),Homescreen; Z; PS1000-4; Vapor Press Deficit(mb),Homescreen; Z; PS1000-4; Chamber PAR Level(µmol),Homescreen; Z; PS1000-4; IO[C]; Chamber CO2 Reading(ppm),Homescreen; Z; PS1000-4; IO[A]; LED RECIRC IN(°C),Homescreen; Z; PS1000-4; IO[B]; LED RECIRC OUT(°C),Homescreen; Z; PS1000-4; IO[C]; CO2 Flow Rate(mL/M),Homescreen; Z; PS1000-4; Time Above Threshold(0:00),Homescreen; Z; PS1000-4; Temperature Setpoint(°C),Homescreen; Z; PS1000-4; VPD Setpoint(mb),Homescreen; Z; PS1000-4; Current Program Number(N/A),Homescreen; Z; PS1000-4; CO2 Setpoint(ppm)
2023/07/12 14:31:00,25.90,25.13,25.90,65.90,69.00,65.90,20.99,25.37,23.73,11.38,30.0,377.0,22.60,15.89,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 14:32:00,26.17,25.39,26.17,67.30,70.50,67.30,21.37,25.71,23.87,11.10,29.0,374.0,22.53,16.47,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 14:33:00,26.43,25.65,26.43,67.90,71.10,67.90,21.70,26.03,24.01,11.05,29.0,373.0,22.45,16.98,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 14:34:00,26.57,25.84,26.57,68.20,71.30,68.20,21.94,26.33,24.12,11.05,29.0,373.0,22.36,17.41,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 14:35:00,26.50,25.82,26.50,68.50,71.60,68.50,22.11,26.55,24.15,10.89,29.0,374.0,22.28,17.76,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 14:36:00,26.23,25.64,26.23,69.10,72.00,69.10,22.23,26.72,24.20,10.54,29.0,373.0,22.19,18.06,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 14:37:00,25.92,25.38,25.92,69.50,72.30,69.50,22.31,26.87,24.20,10.21,29.0,374.0,22.11,18.33,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 14:38:00,25.62,25.14,25.62,69.80,72.50,69.80,22.36,27.01,24.20,9.91,29.0,373.0,22.03,18.55,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 14:39:00,25.41,24.96,25.41,70.20,72.80,70.20,22.44,27.15,24.24,9.66,29.0,373.0,21.97,18.73,1.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 14:40:00,25.51,25.04,25.51,70.30,72.80,70.30,22.63,27.36,24.35,9.69,29.0,390.0,21.92,18.88,13.0,2922.0,26.0,10.08,10.0,400.0
2023/07/12 14:41:00,25.79,25.28,25.79,70.00,72.40,70.00,22.79,27.56,24.47,9.96,29.0,406.0,21.87,19.00,32.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:42:00,26.05,25.53,26.05,69.70,72.20,69.70,22.96,27.75,24.57,10.20,29.0,405.0,21.83,19.10,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:43:00,26.28,25.75,26.28,69.50,72.00,69.50,23.12,27.94,24.69,10.40,29.0,403.0,21.81,19.20,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:44:00,26.46,25.95,26.46,69.40,71.90,69.40,23.28,28.12,24.79,10.55,29.0,402.0,21.81,19.28,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:45:00,26.57,26.07,26.57,69.30,71.80,69.30,23.39,28.28,24.86,10.67,29.0,402.0,21.76,19.38,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:46:00,26.46,26.01,26.46,69.30,71.90,69.30,23.45,28.38,24.90,10.60,29.0,403.0,21.76,19.48,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:47:00,26.21,25.80,26.21,69.70,72.10,69.70,23.45,28.44,24.90,10.30,29.0,402.0,21.76,19.58,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:48:00,25.92,25.56,25.92,70.10,72.50,70.10,23.48,28.49,24.90,9.99,29.0,402.0,21.76,19.68,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:49:00,25.66,25.34,25.66,70.50,72.70,70.50,23.50,28.54,24.90,9.70,29.0,402.0,21.77,19.77,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:50:00,25.46,25.14,25.46,70.90,73.10,70.90,23.50,28.59,24.90,9.46,29.0,402.0,21.81,19.85,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:51:00,25.45,25.11,25.45,69.80,72.00,69.80,23.56,28.68,24.95,9.81,29.0,401.0,21.83,19.94,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:52:00,25.67,25.29,25.67,67.60,69.70,67.60,23.63,28.81,25.05,10.66,29.0,401.0,21.86,20.05,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:53:00,25.93,25.53,25.93,66.20,68.40,66.20,23.71,28.93,25.14,11.30,29.0,402.0,21.90,20.19,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:54:00,26.18,25.73,26.18,66.90,69.10,66.90,23.81,29.04,25.23,11.24,29.0,401.0,21.94,20.34,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:55:00,26.45,25.98,26.45,70.10,72.30,70.10,24.00,29.18,25.35,10.33,29.0,398.0,21.98,20.48,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:56:00,26.68,26.22,26.68,72.20,74.40,72.20,24.17,29.29,25.44,9.72,29.0,399.0,22.02,20.60,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:57:00,26.64,26.25,26.64,73.30,75.50,73.30,24.25,29.32,25.49,9.33,29.0,397.0,22.06,20.71,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:58:00,26.33,26.01,26.33,68.10,70.60,68.10,24.21,29.32,25.49,10.92,29.0,399.0,22.11,20.82,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 14:59:00,25.80,25.57,25.80,67.50,69.30,67.50,24.08,29.30,25.42,10.80,29.0,400.0,22.16,20.92,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:00:00,25.40,25.23,25.40,72.30,74.20,72.30,24.05,29.27,25.40,8.99,29.0,399.0,22.20,21.01,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:01:00,25.25,25.05,25.25,64.80,66.80,64.80,24.05,29.28,25.40,11.33,29.0,400.0,22.23,21.09,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:02:00,25.40,25.13,25.40,67.30,68.80,67.30,24.12,29.35,25.49,10.61,29.0,400.0,22.28,21.17,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:03:00,25.80,25.46,25.80,72.30,74.10,72.30,24.32,29.46,25.61,9.21,29.0,397.0,22.33,21.25,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:04:00,26.18,25.80,26.18,66.70,69.00,66.70,24.43,29.56,25.72,11.31,29.0,398.0,22.37,21.31,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:05:00,26.42,26.01,26.42,66.90,68.70,66.90,24.52,29.64,25.80,11.39,29.0,398.0,22.42,21.37,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:06:00,26.68,26.26,26.68,72.10,74.10,72.10,24.68,29.73,25.89,9.75,29.0,396.0,22.46,21.43,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:07:00,26.73,26.36,26.73,72.30,74.90,72.30,24.75,29.77,25.95,9.70,29.0,395.0,22.51,21.48,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:08:00,26.31,26.06,26.31,65.70,67.60,65.70,24.68,29.75,25.90,11.75,29.0,398.0,22.54,21.52,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:09:00,25.82,25.66,25.82,71.60,73.00,71.60,24.65,29.70,25.85,9.44,29.0,396.0,22.57,21.58,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:10:00,25.46,25.33,25.46,69.20,71.20,69.20,24.62,29.65,25.82,10.00,29.0,397.0,22.61,21.63,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:11:00,25.16,25.03,25.16,65.60,66.80,65.60,24.57,29.62,25.80,10.99,29.0,398.0,22.64,21.67,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:12:00,25.37,25.16,25.37,71.70,73.00,71.70,24.73,29.66,25.89,9.14,29.0,396.0,22.67,21.72,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:13:00,25.77,25.49,25.77,67.90,69.80,67.90,24.85,29.74,25.98,10.66,29.0,396.0,22.71,21.75,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:14:00,26.02,25.69,26.02,65.90,67.40,65.90,24.90,29.79,26.04,11.46,29.0,398.0,22.73,21.79,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:15:00,26.37,26.01,26.37,71.30,72.80,71.30,25.07,29.88,26.17,9.86,29.0,395.0,22.76,21.84,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:16:00,26.75,26.37,26.75,73.40,75.40,73.40,25.23,29.97,26.29,9.35,29.0,393.0,22.81,21.88,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:17:00,26.64,26.33,26.64,65.70,67.80,65.70,25.18,29.97,26.28,11.96,29.0,396.0,22.82,21.91,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:18:00,26.22,25.99,26.22,70.30,71.90,70.30,25.15,29.93,26.23,10.10,29.0,395.0,22.86,21.95,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:19:00,25.88,25.72,25.88,72.80,74.70,72.80,25.15,29.90,26.20,9.07,29.0,393.0,22.88,21.99,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:20:00,25.42,25.33,25.42,65.00,66.50,65.00,25.04,29.82,26.12,11.36,29.0,397.0,22.91,22.04,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:21:00,25.16,25.07,25.16,70.30,71.20,70.30,25.08,29.77,26.12,9.50,29.0,395.0,22.92,22.08,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:22:00,25.46,25.28,25.46,69.90,71.50,69.90,25.24,29.84,26.21,9.79,29.0,395.0,22.96,22.13,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:23:00,25.76,25.51,25.76,64.80,66.10,64.80,25.29,29.89,26.27,11.66,29.0,396.0,22.96,22.17,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:24:00,26.11,25.81,26.11,69.80,71.10,69.80,25.46,29.96,26.39,10.21,29.0,393.0,23.01,22.22,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:25:00,26.59,26.24,26.59,74.10,75.60,74.10,25.65,30.08,26.52,9.01,29.0,391.0,23.01,22.26,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:26:00,26.78,26.46,26.78,67.80,70.00,67.80,25.69,30.12,26.55,11.32,29.0,394.0,23.03,22.30,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:27:00,26.47,26.23,26.47,68.10,69.50,68.10,25.65,30.08,26.51,11.02,29.0,393.0,23.06,22.35,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:28:00,26.12,25.95,26.12,73.70,75.10,73.70,25.64,30.05,26.50,8.88,29.0,391.0,23.11,22.30,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:29:00,25.80,25.70,25.80,71.00,72.70,71.00,25.49,29.98,26.51,9.62,29.0,392.0,23.57,21.28,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:30:00,25.36,25.30,25.36,66.90,68.10,66.90,25.16,29.84,26.67,10.71,29.0,394.0,24.04,17.56,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:31:00,25.27,25.16,25.27,68.40,69.40,68.40,24.95,29.71,27.06,10.18,29.0,393.0,24.76,14.80,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:32:00,25.59,25.39,25.59,69.60,70.80,69.60,24.19,29.55,27.41,9.97,29.0,393.0,25.60,13.25,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:33:00,25.99,25.73,25.99,70.50,71.80,70.50,22.38,29.34,27.64,9.92,29.0,391.0,26.43,12.29,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:34:00,26.39,26.08,26.39,71.60,73.10,71.60,20.72,29.10,27.78,9.78,29.0,390.0,27.13,11.66,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:35:00,26.73,26.39,26.73,73.10,74.70,73.10,19.82,28.74,27.81,9.45,29.0,389.0,27.63,11.22,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:36:00,26.80,26.49,26.80,74.90,76.60,74.90,19.38,28.14,27.64,8.84,29.0,388.0,27.89,10.95,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:37:00,26.65,26.38,26.65,76.70,78.30,76.70,19.18,27.43,27.30,8.14,29.0,387.0,27.94,10.81,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:38:00,26.42,26.18,26.42,77.30,78.90,77.30,19.03,26.69,26.91,7.83,30.0,388.0,27.81,10.74,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:39:00,26.16,25.93,26.16,77.00,78.60,77.00,18.89,25.98,26.47,7.80,30.0,388.0,27.54,10.72,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:40:00,25.91,25.68,25.91,76.60,78.20,76.60,18.77,25.37,26.01,7.81,30.0,388.0,27.20,10.68,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:41:00,25.67,25.42,25.67,76.40,78.00,76.40,18.63,24.80,25.58,7.78,30.0,388.0,26.81,10.67,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:42:00,25.46,25.17,25.46,76.20,78.00,76.20,18.47,24.29,25.16,7.73,30.0,389.0,26.37,10.67,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:43:00,25.46,25.09,25.46,76.00,77.80,76.00,18.40,23.92,24.84,7.83,30.0,388.0,25.93,10.67,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:44:00,25.71,25.26,25.71,75.30,77.30,75.30,18.45,23.67,24.57,8.17,30.0,388.0,25.52,10.67,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:45:00,26.02,25.48,26.02,74.50,76.70,74.50,18.47,23.47,24.31,8.57,30.0,388.0,25.13,10.63,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:46:00,26.29,25.70,26.29,73.80,76.20,73.80,18.50,23.28,24.05,8.96,30.0,386.0,24.76,10.62,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:47:00,26.52,25.90,26.52,73.40,75.80,73.40,18.51,23.14,23.86,9.23,30.0,387.0,24.42,10.62,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:48:00,26.60,25.97,26.60,73.30,75.90,73.30,18.57,22.99,23.67,9.29,30.0,386.0,24.12,10.62,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:49:00,26.44,25.84,26.44,73.60,76.30,73.60,18.55,22.80,23.47,9.10,30.0,386.0,23.86,10.65,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:50:00,26.16,25.60,26.16,74.10,76.80,74.10,18.49,22.62,23.28,8.78,30.0,385.0,23.64,10.67,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:51:00,25.86,25.33,25.86,74.60,77.20,74.60,18.41,22.45,23.11,8.45,30.0,386.0,23.43,10.67,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:52:00,25.58,25.06,25.58,75.00,77.50,75.00,18.29,22.30,22.94,8.20,30.0,385.0,23.24,10.68,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:53:00,25.38,24.84,25.38,75.20,77.80,75.20,18.20,22.19,22.82,8.03,30.0,386.0,23.08,10.72,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:54:00,25.47,24.87,25.47,75.00,77.50,75.00,18.24,22.17,22.80,8.14,30.0,385.0,22.92,10.72,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:55:00,25.81,25.13,25.81,74.10,76.80,74.10,18.34,22.17,22.80,8.59,30.0,384.0,22.79,10.72,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:56:00,26.18,25.43,26.18,73.10,76.00,73.10,18.35,22.22,22.80,9.13,30.0,384.0,22.69,10.76,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:57:00,26.47,25.69,26.47,71.50,74.60,71.50,18.45,22.27,22.80,9.84,30.0,384.0,22.63,10.80,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:58:00,26.55,25.77,26.55,69.10,72.20,69.10,18.44,22.32,22.83,10.73,30.0,384.0,22.61,10.91,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 15:59:00,26.26,25.55,26.26,66.80,69.90,66.80,18.34,22.35,22.85,11.33,30.0,385.0,22.61,10.99,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:00:00,25.78,25.13,25.78,66.10,69.10,66.10,18.20,22.37,22.87,11.25,30.0,386.0,22.61,11.05,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:01:00,25.27,24.66,25.27,65.80,68.70,65.80,18.16,22.40,22.91,10.99,30.0,386.0,22.64,11.16,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:02:00,25.13,24.46,25.13,64.50,67.40,64.50,18.31,22.60,23.04,11.32,30.0,386.0,22.69,11.41,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:03:00,25.30,24.55,25.30,62.50,65.40,62.50,18.61,22.93,23.19,12.08,30.0,386.0,22.75,11.94,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:04:00,25.61,24.80,25.61,66.40,69.50,66.40,19.11,23.37,23.34,11.04,30.0,384.0,22.81,12.53,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:05:00,26.00,25.14,26.00,66.20,69.60,66.20,19.66,23.86,23.50,11.35,30.0,384.0,22.88,13.09,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:06:00,26.25,25.38,26.25,64.10,67.20,64.10,19.92,24.31,23.65,12.24,30.0,385.0,22.94,13.62,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:07:00,26.55,25.67,26.55,68.80,72.00,68.80,20.47,24.79,23.84,10.83,30.0,383.0,23.00,14.15,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:08:00,26.71,25.87,26.71,67.30,71.00,67.30,20.91,25.17,23.95,11.44,30.0,382.0,23.04,14.73,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:09:00,26.38,25.65,26.38,65.90,69.10,65.90,20.98,25.41,23.95,11.71,30.0,384.0,23.06,15.32,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:10:00,25.95,25.33,25.95,69.80,72.90,69.80,21.28,25.63,23.95,10.12,30.0,382.0,23.06,15.90,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:11:00,25.47,24.94,25.47,65.60,68.60,65.60,21.31,25.80,23.95,11.20,30.0,384.0,23.06,16.46,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:12:00,25.13,24.61,25.13,65.00,67.60,65.00,21.30,26.00,23.98,11.17,30.0,384.0,23.10,16.39,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:13:00,25.29,24.71,25.29,66.80,69.30,66.80,21.45,26.24,24.17,10.70,30.0,383.0,23.21,14.42,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:14:00,25.63,25.00,25.63,68.10,70.80,68.10,21.56,26.39,24.52,10.49,30.0,382.0,23.40,13.24,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:15:00,26.01,25.33,26.01,69.00,71.80,69.00,21.24,26.45,24.83,10.43,30.0,381.0,23.67,12.65,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:16:00,26.37,25.67,26.37,69.60,72.40,69.60,20.52,26.47,25.12,10.46,30.0,380.0,24.05,12.24,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:17:00,26.65,25.95,26.65,70.00,72.80,70.00,19.87,26.42,25.34,10.48,30.0,379.0,24.49,11.90,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:18:00,26.70,26.04,26.70,70.90,73.70,70.90,19.46,26.20,25.44,10.20,30.0,379.0,24.88,11.59,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:19:00,26.49,25.91,26.49,72.60,75.30,72.60,19.17,25.86,25.46,9.47,30.0,379.0,25.20,11.25,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:20:00,26.21,25.70,26.21,74.60,77.10,74.60,18.93,25.44,25.31,8.64,30.0,378.0,25.39,10.97,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:21:00,25.93,25.48,25.93,75.50,77.90,75.50,18.71,24.97,25.06,8.21,30.0,377.0,25.46,10.76,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:22:00,25.67,25.24,25.67,75.60,77.90,75.60,18.54,24.50,24.79,8.04,30.0,378.0,25.38,10.59,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:23:00,25.48,25.04,25.48,75.50,77.80,75.50,18.36,24.08,24.53,7.98,30.0,378.0,25.22,10.42,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:24:00,25.58,25.08,25.58,74.90,77.20,74.90,18.34,23.79,24.34,8.22,30.0,377.0,24.99,10.27,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:25:00,25.87,25.29,25.87,74.00,76.40,74.00,18.32,23.57,24.13,8.66,30.0,377.0,24.75,10.14,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:26:00,26.19,25.55,26.19,73.20,75.70,73.20,18.25,23.38,23.95,9.11,30.0,377.0,24.49,10.02,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:27:00,26.46,25.78,26.46,72.60,75.20,72.60,18.24,23.22,23.79,9.47,30.0,377.0,24.23,9.92,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:28:00,26.65,25.95,26.65,72.30,75.10,72.30,18.24,23.05,23.60,9.68,30.0,376.0,23.99,9.84,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:29:00,26.60,25.91,26.60,72.40,75.20,72.40,18.16,22.84,23.40,9.61,30.0,376.0,23.77,9.77,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:30:00,26.35,25.70,26.35,72.80,75.60,72.80,18.05,22.61,23.19,9.35,30.0,376.0,23.55,9.71,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:31:00,26.03,25.42,26.03,73.20,76.00,73.20,17.94,22.38,22.98,9.02,30.0,376.0,23.35,9.67,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:32:00,25.72,25.13,25.72,73.60,76.30,73.60,17.77,22.17,22.78,8.73,30.0,376.0,23.15,9.64,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:33:00,25.45,24.86,25.45,73.90,76.70,73.90,17.67,21.98,22.59,8.49,30.0,377.0,22.95,9.60,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:34:00,25.45,24.81,25.45,73.80,76.60,73.80,17.63,21.91,22.50,8.51,30.0,375.0,22.76,9.57,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:35:00,25.71,24.99,25.71,73.10,75.90,73.10,17.67,21.88,22.44,8.89,31.0,376.0,22.59,9.54,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:36:00,26.00,25.24,26.00,71.60,74.60,71.60,17.69,21.88,22.39,9.55,30.0,375.0,22.46,9.52,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:37:00,26.22,25.42,26.22,68.90,72.00,68.90,17.73,21.88,22.38,10.58,30.0,375.0,22.38,9.58,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:38:00,26.34,25.51,26.34,65.80,69.00,65.80,17.68,21.95,22.46,11.73,30.0,376.0,22.33,9.62,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:39:00,26.38,25.54,26.38,65.50,68.70,65.50,17.66,22.05,22.55,11.87,30.0,376.0,22.31,9.60,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:40:00,26.44,25.58,26.44,66.90,70.20,66.90,17.71,22.10,22.60,11.40,30.0,374.0,22.31,9.58,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:41:00,26.44,25.58,26.44,67.20,70.60,67.20,17.79,22.17,22.65,11.30,30.0,375.0,22.31,9.68,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:42:00,26.27,25.44,26.27,65.10,68.50,65.10,18.02,22.30,22.73,11.93,30.0,374.0,22.38,10.22,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:43:00,25.93,25.14,25.93,65.20,68.50,65.20,18.34,22.59,22.80,11.65,30.0,375.0,22.44,10.88,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:44:00,25.68,24.92,25.68,67.40,70.80,67.40,18.84,22.98,22.90,10.76,30.0,373.0,22.52,11.52,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:45:00,25.37,24.64,25.37,62.40,65.60,62.40,19.01,23.35,22.93,12.17,30.0,376.0,22.59,12.13,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:46:00,25.28,24.53,25.28,67.10,70.20,67.10,19.42,23.77,23.08,10.58,30.0,374.0,22.67,12.79,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:47:00,25.50,24.72,25.50,63.90,67.20,63.90,19.79,24.21,23.23,11.77,30.0,375.0,22.73,13.45,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:48:00,25.69,24.87,25.69,64.40,67.50,64.40,20.06,24.61,23.38,11.72,30.0,373.0,22.76,14.12,0.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:49:00,25.99,25.16,25.99,68.60,71.90,68.60,20.62,25.02,23.55,10.53,30.0,373.0,22.76,14.85,3.0,2969.0,26.0,10.08,10.0,400.0
2023/07/12 16:50:00,26.23,25.40,26.23,64.40,67.70,64.40,20.92,25.38,23.68,12.14,30.0,403.0,22.75,15.53,3.0,2980.0,26.0,10.08,10.0,400.0
2023/07/12 16:51:00,26.38,25.57,26.38,66.60,69.70,66.60,21.21,25.71,23.81,11.49,30.0,403.0,22.68,16.16,0.0,3001.0,26.0,10.08,10.0,400.0
2023/07/12 16:52:00,26.58,25.80,26.58,70.00,73.30,70.00,21.67,26.03,23.95,10.42,30.0,401.0,22.58,16.74,0.0,3001.0,26.0,10.08,10.0,400.0
